"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","XY_POINT","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
16500087,"2013-09-01 21:00:00","079","BURGLARY, OTHER STRUCTURE: Unknown, Attempt","1700 MCKINLEY AVE","POMONA","91768","6647773.130218,1848908.728822","913-00371-8345","8345","00371","CA01900F3","PARKS BUREAU","N"
16500068,"2013-09-01 21:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16300 EUCALYPTUS AVE","BELLFLOWER",,"6524820.26848027,1780719.43916602","913-17060-1337","1337","17060","CA0190013","LAKEWOOD","N"
16500902,"2013-09-01 21:37:30","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","8600 DUARTE RD","SAN GABRIEL","91775","6537194.02142891,1866558.19647249","913-08402-0588","0588","08402","CA0190005","TEMPLE","N"
16499838,"2013-09-01 23:15:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","7800 JEFFERSON ST","PARAMOUNT","90723","6512600.5114238,1783396.94824669","913-17038-1368","1368","17038","CA0190013","LAKEWOOD","N"
16500939,"2013-09-01 23:15:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","42000 10TH ST W","LANCASTER",,"6517305.59999882,2057840.06184516","913-15836-1126","1126","15836","CA0190024","LANCASTER","N"
16501098,"2013-09-02 00:30:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","4400 ROSECRANS","LAWNDALE","90260","6454172.159059,1786848.824066","913-07637-0334","0334","07637","CA0190003","SOUTH LOS ANGELES","N"
16500289,"2013-09-02 00:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","23900 PALOMINO DR","DIAMOND BAR","91765","6621736.03396595,1831970.74250312","913-06057-2923","2923","06057","CA0190020","WALNUT","N"
16500410,"2013-09-02 01:00:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","1900 EL SEGUNDO BLVD","LOS ANGELES",,"6466934.35167299,1792174.58924631","913-13568-2137","2137","13568","CA01900V3","CENTURY","N"
16501610,"2013-09-02 03:30:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","30400 MORNING VIEW DR","MALIBU","90265","6309545.90408237,1833800.10301761","913-05272-1012","1012","05272","CA0190022","MALIBU/LOST HILLS","N"
16503884,"2013-09-02 04:27:00","063","BURGLARY, RESIDENCE: Night, Attempt","100 WOODLYN LN","BRADBURY","91010","6574229.30811344,1876029.93161552","913-08471-0511","0511","08471","CA0190005","TEMPLE","N"
16500089,"2013-09-02 04:44:00","063","BURGLARY, RESIDENCE: Night, Attempt","44400 12TH ST W","LANCASTER",,"6515898.1426238,2073944.52561495","913-15776-1125","1125","15776","CA0190024","LANCASTER","N"
16500354,"2013-09-02 05:00:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","1600 MILLING ST","LANCASTER",,"6513469.28691721,2075374.98108736","913-15802-1125","1125","15802","CA0190024","LANCASTER","N"
16501897,"2013-09-02 07:15:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","44000 12TH ST E","LANCASTER",,"6529150.10923004,2071126.98138127","913-15883-1137","1137","15883","CA0190024","LANCASTER","N"
16500716,"2013-09-02 09:00:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","100 S MARIANNA AVE","LOS ANGELES","90022",,"913-10833-0280","0280","10833","CA0190002","EAST LOS ANGELES","N"
16500491,"2013-09-02 12:05:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","2000 E AVENUE R-12","PALMDALE",,"6533729.47343087,2026957.35056062","913-12561-2608","2608","12561","CA01900W9","PALMDALE","N"
16501183,"2013-09-02 12:15:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","6600 RADLOCK AVE","LOS ANGELES",,"6447255.01973969,1814903.0069536","913-02252-2766","2766","02252","CA0190065","MARINA DEL REY","N"
16502395,"2013-09-02 13:45:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","300 S WILMINGTON AVE","COMPTON","90220","6489494.68427594,1783761.23656011","913-11525-2832","2832","11525","CA0190042","COMPTON","N"
16501287,"2013-09-02 14:30:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","800 NOGALES ST","WALNUT","91789","6593590.24606364,1831610.42082684","913-06071-2917","2917","06071","CA0190020","WALNUT","N"
16500358,"2013-09-02 14:50:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","100 LOS CERRITOS CTR","CERRITOS","90703","6532841.50834328,1772736.2746862","913-03301-2311","2311","03301","CA01900R7","CERRITOS","N"
16500359,"2013-09-02 15:17:00","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","15900 AMAR RD","VALINDA",,"6580835.32377277,1835666.89357537","913-09840-1440","1440","09840","CA0190014","INDUSTRY","N"
16500405,"2013-09-02 16:15:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","13400 CROSSROADS PKWY N","INDUSTRY",,,"913-09841-1410","1410","09841","CA0190014","INDUSTRY","N"
16500375,"2013-09-02 16:25:24","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","11400 SOUTH ST","CERRITOS","90703","6534341.43021221,1770576.47257535","913-03304-2311","2311","03304","CA01900R7","CERRITOS","N"
16500573,"2013-09-02 17:18:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","3000 FAIRFIELD AVE","PALMDALE",,"6539007.30265911,2023644.35776647","913-12568-2603","2603","12568","CA01900W9","PALMDALE","N"
16500525,"2013-09-02 18:43:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","12100 CARMENITA RD","WHITTIER","90605","6547447.95222744,1793773.86482877","913-12111-0494","0494","12111","CA0190004","NORWALK","N"
16500752,"2013-09-02 20:30:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","200 W AVENUE K","LANCASTER",,"6521153.53992136,2068194.98101169","913-15824-1123","1123","15824","CA0190024","LANCASTER","N"
16502841,"2013-09-02 20:45:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","43700 ELM AVE","LANCASTER",,"6519255.27665754,2069158.90723345","913-15913-1124","1124","15913","CA0190024","LANCASTER","N"
16500630,"2013-09-02 22:03:19","062","BURGLARY, RESIDENCE: Night, Entry No Force","1200 S LA VERNE AVE","LOS ANGELES","90022","6511918.55445436,1828146.76229018","913-10831-0284","0284","10831","CA0190002","EAST LOS ANGELES","N"
16501054,"2013-09-02 23:10:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","21600 S VERMONT AVE","HARBOR CITY","90710","6473534.591527,1761523.298164","913-09006-1698","1698","09006","CA0190016","CARSON","N"
16500883,"2013-09-02 23:30:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","50300 60TH ST W","LANCASTER",,"6494336.6424398,2113585.65040079","013-15834-1187","1187","15834","CA0190024","LANCASTER","N"
16501694,"2013-09-03 00:00:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","3100 CARLIN AVE","LYNWOOD","90262","6496097.10385057,1791521.18963781","913-13625-2117","2117","13625","CA01900V3","CENTURY","N"
16501022,"2013-09-03 00:00:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","12600 183RD ST","CERRITOS",,"6542485.28892446,1773361.89384177","913-03317-2316","2316","03317","CA01900R7","CERRITOS","N"
16501041,"2013-09-03 02:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","6000 PALOS VERDES DR S","RANCHO PALOS VERDES","90275","6445680.79650175,1729461.04540383","913-03147-1740","1740","03147","CA0190017","LOMITA","N"
16511679,"2013-09-03 02:15:00","069","BURGLARY, RESIDENCE: Unknown, Attempt","37000 ALDER CT","PALMDALE",,"6552324.10192396,2024749.18076436","913-13052-2607","2607","13052","CA01900W9","PALMDALE","N"
16509901,"2013-09-03 04:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16200 FELLOWSHIP ST","VALINDA",,"6583387.49058448,1839098.65508454","913-10190-1440","1440","10190","CA0190014","INDUSTRY","N"
16500783,"2013-09-03 04:29:50","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","2200 S ATLANTIC BLVD","COMMERCE","90040","6511927.55509254,1824290.58660361","913-10838-0244","0244","10838","CA0190002","EAST LOS ANGELES","N"
16501015,"2013-09-03 06:45:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","8200 ROSEMEAD BLVD","PICO RIVERA","90660","6529346.82635629,1810314.64047422","913-06538-1518","1518","06538","CA0190015","PICO RIVERA","N"
16501211,"2013-09-03 10:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","23600 DECORAH RD","DIAMOND BAR","91765","6619685.72901143,1832108.15069287","913-06070-2920","2920","06070","CA0190020","WALNUT","N"
16501697,"2013-09-03 11:00:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","1300 92ND ST","LOS ANGELES","90044","6470668.04935713,1805557.21954285","913-07659-0370","0370","07659","CA0190003","SOUTH LOS ANGELES","N"
16501196,"2013-09-03 11:10:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","18700 SOLEDAD CANYON RD","CANYON COUNTRY",,"6422302.19087278,1974008.27060842","913-12157-0613","0613","12157","CA0190006","SANTA CLARITA VALLEY","N"
16501268,"2013-09-03 11:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","1600 87TH PL","LOS ANGELES","90002","6487569.29048896,1807219.44718952","013-13609-2174","2174","13609","CA01900V3","CENTURY","N"
16501651,"2013-09-03 11:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","10100 OVEREST AVE","WHITTIER","90605","6549530.53631686,1801772.4961412","913-12158-0491","0491","12158","CA0190004","NORWALK","N"
16506612,"2013-09-03 11:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","23700 VALLE DEL ORO","NEWHALL","91321","6406441.69590148,1957935.04119802","913-12327-0627","0627","12327","CA0190006","SANTA CLARITA VALLEY","N"
16506023,"2013-09-03 12:30:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","38500 LARKIN AVE","PALMDALE","93550","6525075.16560829,2034786.08195037","913-12794-2611","2611","12794","CA01900W9","PALMDALE","N"
16501779,"2013-09-03 12:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","20900 RUNNING BRANCH RD","DIAMOND BAR","91765","6607885.24637885,1808799.44731036","913-06088-2925","2925","06088","CA0190020","WALNUT","N"
16501369,"2013-09-03 12:37:30","065","BURGLARY, RESIDENCE: Day, Entry No Force","4100 LANTERMAN LN","LA CANADA",,"6497077.33380879,1896785.36385787","913-01712-1264","1264","01712","CA0190012","CRESCENTA VALLEY","N"
16501677,"2013-09-03 12:45:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","21000 STODDARD WELLS RD","WALNUT","91789","6608114.45261335,1841009.70572436","913-06083-2911","2911","06083","CA0190020","WALNUT","N"
16501580,"2013-09-03 13:15:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","9100 DUFFY ST","TEMPLE CITY","91780","6540604.52726603,1859188.67724036","013-08413-0523","0523","08413","CA0190005","TEMPLE","N"
16501706,"2013-09-03 13:20:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","3500 HOLMES CIR","HACIENDA HEIGHTS","91745","6564778.24893163,1814734.60637178","913-09883-1475","1475","09883","CA0190014","INDUSTRY","N"
16501875,"2013-09-03 13:30:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","1000 W GREEN HEDGE AVE","TORRANCE",,"6472724.572772,1764743.938985","913-09025-1694","1694","09025","CA0190016","CARSON","N"
16501493,"2013-09-03 13:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","18900 VICKIE AVE","CERRITOS","90703","6546223.49339031,1771274.79565379","913-03324-2316","2316","03324","CA01900R7","CERRITOS","N"
16501417,"2013-09-03 14:00:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","13900 S PARMALEE AVE","COMPTON","90220","6485502.924182,1788191.712861","913-11480-2812","2812","11480","CA0190042","COMPTON","N"
16502047,"2013-09-03 14:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","3500 FLORESTA AVE","LOS ANGELES","90043","6460419.33593071,1821298.66378169","913-02259-2768","2768","02259","CA0190065","MARINA DEL REY","N"
16501845,"2013-09-03 14:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","7000 MUSCATEL AVE","SAN GABRIEL","91775","6537587.81315513,1868597.59444612","913-08422-0587","0587","08422","CA0190005","TEMPLE","N"
16501776,"2013-09-03 15:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","3500 LINCOLN AVE","ALTADENA","91001","6513412.84805371,1897632.95960362","913-02335-0771","0771","02335","CA0190007","ALTADENA","N"
16505159,"2013-09-03 15:37:30","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","2100 W 250TH ST","LOMITA","90717","6464920.13110508,1749160.34725548","913-03185-1711","1711","03185","CA0190017","LOMITA","N"
16501784,"2013-09-03 16:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","15100 BADLONA DR","LA MIRADA","90638","6559040.17248128,1786771.24202304","913-12170-0464","0464","12170","CA0190004","NORWALK","N"
16501792,"2013-09-03 16:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","15100 BADLONA DR","LA MIRADA","90638","6558975.79072027,1786755.29586069","913-12171-0464","0464","12171","CA0190004","NORWALK","N"
16501721,"2013-09-03 16:35:00","066","BURGLARY, RESIDENCE: Day, Attempt","24400 MALIBU RD","MALIBU","90265","6347001.38527361,1834109.66506252","913-05276-1014","1014","05276","CA0190022","MALIBU/LOST HILLS","N"
16501736,"2013-09-03 18:30:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","4700 SHADEWAY RD","LAKEWOOD","90713","6531484.99990144,1765695.00005485","913-17177-1325","1325","17177","CA0190013","LAKEWOOD","N"
16505035,"2013-09-03 18:30:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","40900 166TH ST E","LANCASTER",,"6612104.00139278,2050188.37726122","913-16033-1197","1197","16033","CA0190024","LANCASTER","N"
16518260,"2013-09-03 20:30:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","500 W AVENUE J","LANCASTER",,"6520713.45069752,2073262.08673557","913-16854-1123","1123","16854","CA0190024","LANCASTER","N"
16501838,"2013-09-03 20:55:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","6500 CROSSWAY DR","PICO RIVERA",,"6532181.19011012,1817691.05715178","913-06569-1513","1513","06569","CA0190015","PICO RIVERA","N"
16500733,"2013-09-03 22:14:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","11500 MINA AVE","WHITTIER","90604","6548024.90973496,1795663.05330762","913-12125-0494","0494","12125","CA0190004","NORWALK","N"
16502008,"2013-09-03 22:30:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","15300 AMAR RD","LA PUENTE",,"6576460.82000285,1836006.60596003","913-09898-1431","1431","09898","CA0190014","INDUSTRY","N"
16502048,"2013-09-03 22:45:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","2700 NORTON AVE","LYNWOOD","90262","6494303.6989361,1798317.01519127","913-13653-2117","2117","13653","CA01900V3","CENTURY","N"
16505725,"2013-09-03 23:59:30","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","21000 COSTILLA DR","DIAMOND BAR","91765","6608566.00190711,1811861.81356095","913-06181-2925","2925","06181","CA0190020","WALNUT","N"
16506687,"2013-09-04 00:00:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","700 W CARSON ST","TORRANCE","90502","6474004.01742269,1761315.37331544","913-09155-1696","1696","09155","CA0190016","CARSON","N"
16510769,"2013-09-04 00:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","35500 CROWN VALLEY RD","ACTON",,"6503782.13598847,2013067.75873791","913-13009-2646","2646","13009","CA01900W9","PALMDALE","N"
16502565,"2013-09-04 00:00:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","10300 CONDON AVE","LENNOX","90304","6452784.90393319,1801659.00055341","913-07685-0382","0382","07685","CA0190003","SOUTH LOS ANGELES","N"
16501974,"2013-09-04 01:43:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","43500 10TH ST W","LANCASTER",,"6516841.2844383,2067532.86160102","913-15887-1124","1124","15887","CA0190024","LANCASTER","N"
16503217,"2013-09-04 03:00:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","14600 S ATLANTIC AVE","COMPTON","90220","6502996.99290119,1785958.04187779","913-11567-2851","2851","11567","CA0190042","COMPTON","N"
16502654,"2013-09-04 03:07:30","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","5000 3RD ST","LOS ANGELES","90022","6513661.51980045,1834492.64362727","013-10901-0285","0285","10901","CA0190002","EAST LOS ANGELES","N"
16502436,"2013-09-04 03:15:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","1800 W AVENUE I","LANCASTER",,"6512520.65923364,2078612.78127506","913-15897-1121","1121","15897","CA0190024","LANCASTER","N"
16503111,"2013-09-04 04:00:00","069","BURGLARY, RESIDENCE: Unknown, Attempt","2300 LOMITA BLVD","LOMITA","90717","6463350.51838854,1751050.86464502","913-03169-1712","1712","03169","CA0190017","LOMITA","N"
16502021,"2013-09-04 06:55:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","800 W JACKMAN ST","LANCASTER",,"6517513.5111122,2077387.39504154","913-15890-1122","1122","15890","CA0190024","LANCASTER","N"
16502601,"2013-09-04 08:15:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","300 W 223RD ST","CARSON",,"6475719.68361078,1758439.78064144","913-09047-1623","1623","09047","CA0190016","CARSON","N"
16502655,"2013-09-04 08:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","11000 POPE AVE","LYNWOOD","90262","6506409.31547287,1796291.71281146","913-13665-2115","2115","13665","CA01900V3","CENTURY","N"
16502490,"2013-09-04 08:21:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","3500 ROSEMEAD BLVD","ROSEMEAD","91770","6539609.56863247,1848954.583947","913-08430-0536","0536","08430","CA0190005","TEMPLE","N"
16513866,"2013-09-04 08:30:00","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","3500 ROSEMEAD BLVD","ROSEMEAD","91770","6540443.22771987,1848939.50187261","913-08804-0536","0536","08804","CA0190005","TEMPLE","N"
16502486,"2013-09-04 09:25:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","14300 CLARK AVE","BELLFLOWER","90706","6520727.46301763,1787135.51229186","913-17208-1332","1332","17208","CA0190013","LAKEWOOD","N"
16502718,"2013-09-04 09:30:00","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","2600 SUNNYDALE DR","DUARTE","91010","6577917.39030421,1876873.46995468","913-08438-0543","0543","08438","CA0190005","TEMPLE","N"
16502483,"2013-09-04 10:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","3218 ISABEL AVE","ROSEMEAD","91770","6530718.3438315,1846653.95468763","913-08429-0532","0532","08429","CA0190005","TEMPLE","N"
16502438,"2013-09-04 10:19:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","3800 MOUNT VERNON DR","LOS ANGELES","90008","6457951.28148362,1823213.15765612","913-02261-2768","2768","02261","CA0190065","MARINA DEL REY","N"
16502695,"2013-09-04 10:25:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","15500 WOODINGTON AVE","BELLFLOWER",,"6520563.64411953,1783345.65504219","913-17219-1332","1332","17219","CA0190013","LAKEWOOD","N"
16502851,"2013-09-04 11:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","300 MILLBURY AVE","WEST VALINDA",,"6565586.51710151,1840098.74804976","913-09915-1420","1420","09915","CA0190014","INDUSTRY","N"
16506461,"2013-09-04 11:21:30","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","5400 CITRUS AVE","COVINA","91722","6594987.37388073,1863064.77447504","913-04414-0862","0862","04414","CA0190008","SAN DIMAS","N"
16506459,"2013-09-04 11:21:30","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","5400 CITRUS AVE","COVINA","91722","6594987.37388073,1863064.77447504","913-04413-0862","0862","04413","CA0190008","SAN DIMAS","N"
16502907,"2013-09-04 11:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","10800 TONIBAR ST","NORWALK",,"6530648.50780803,1788353.09909552","913-12224-0453","0453","12224","CA0190004","NORWALK","N"
16502880,"2013-09-04 11:37:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","3500 HOLLY SLOPE RD","ALTADENA","91001","6519733.9066058,1897409.01156071","913-02341-0773","0773","02341","CA0190007","ALTADENA","N"
16506608,"2013-09-04 12:00:00","069","BURGLARY, RESIDENCE: Unknown, Attempt","20000 PLUM CANYON RD","SAUGUS","91350","6415009.70627771,1984948.9880552","913-12326-0669","0669","12326","CA0190006","SANTA CLARITA VALLEY","N"
16504000,"2013-09-04 12:30:00","066","BURGLARY, RESIDENCE: Day, Attempt","28400 WINTERDALE DR","CANYON COUNTRY",,"6431466.06979816,1978063.83108923","913-12253-0631","0631","12253","CA0190006","SANTA CLARITA VALLEY","N"
16502993,"2013-09-04 12:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","26300 CARDINAL DR","CANYON COUNTRY","91351","6425742.362126,1966856.616805","913-12223-0639","0639","12223","CA0190006","SANTA CLARITA VALLEY","N"
16502946,"2013-09-04 12:37:30","065","BURGLARY, RESIDENCE: Day, Entry No Force","2300 GALBRETH RD","PASADENA","91104","6530844.58943687,1883618.76617537","913-02343-0777","0777","02343","CA0190007","ALTADENA","N"
16502898,"2013-09-04 12:45:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","28100 WINTERDALE DR","CANYON COUNTRY",,"6430829.18105072,1976388.37414561","913-12215-0631","0631","12215","CA0190006","SANTA CLARITA VALLEY","N"
16503105,"2013-09-04 13:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","800 N SANTA FE AVE","COMPTON","90221","6496161.46556179,1786623.27643968","913-11561-2824","2824","11561","CA0190042","COMPTON","N"
16502973,"2013-09-04 13:15:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","17700 HILLSBORO PL","CANYON COUNTRY",,"6428181.28063108,1975310.03369725","913-12222-0631","0631","12222","CA0190006","SANTA CLARITA VALLEY","N"
